comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
gmain[3964/3911],3911,16,1.257,0.035,0.078,0.099,4.57,0
migration/11[84],2,37,0.478,0.006,0.012,0.027,6.19,0
kworker/u53:6-t[77172],2,10,0.131,0.007,0.013,0.022,12.06,0
cat[81908],-1,1,1.090,1.090,1.090,1.090,0.00,0
codium[60516],60324,1416,128.642,0.006,0.090,3.342,6.04,0
kworker/u52:2-t[77020],2,78,1.111,0.004,0.014,0.048,5.61,0
cat[81900],-1,2,1.055,0.016,0.527,1.039,96.86,0
libusb_event[81756/81613],-1,1,0.044,0.044,0.044,0.044,0.00,0
codium[60597/60517],60517,8,1.082,0.125,0.135,0.152,2.15,0
kworker/9:1H-kb[301],2,38,0.607,0.008,0.015,0.036,6.32,0
cat[81837],-1,2,1.083,0.015,0.541,1.067,97.09,0
gjs[81693],-1,2,0.406,0.011,0.203,0.395,94.38,0
Chrome_ChildIOT[60589/60557],60557,12,0.596,0.034,0.049,0.084,9.06,0
cat[81829],-1,3,1.066,0.016,0.355,0.993,89.77,0
(sd-close)[81685],-1,1,0.426,0.426,0.426,0.426,0.00,0
psimon[1005],2,111,1.330,0.006,0.011,0.025,1.64,0
dbus-broker[3589],3588,2,0.093,0.041,0.046,0.052,11.20,0
kworker/4:1H-kb[141],2,64,1.980,0.011,0.030,0.053,4.93,0
cat[81821],-1,2,1.099,0.017,0.549,1.081,96.79,0
(sd-close)[81677],-1,1,0.545,0.545,0.545,0.545,0.00,0
kworker/u53:5-t[76221],2,4,0.039,0.007,0.009,0.012,13.87,0
codium[60573/60544],60544,102,48.840,0.005,0.478,4.721,14.80,0
Compositor[60429/60424],60424,3984,399.496,0.005,0.100,1.320,2.03,0
kworker/u49:15-[67749],2,105,81.170,0.004,0.773,10.000,18.85,0
kthreadd[81957],2,7,0.086,0.006,0.012,0.018,13.07,0
cat[81813],-1,1,1.042,1.042,1.042,1.042,0.00,0
fuse mainloop[81669/81662],81667,2,0.173,0.024,0.086,0.149,71.46,0
systemd[81525],1,613,82.015,0.009,0.133,2.298,8.75,0
DedicatedWorker[60709/60424],60424,6,1.344,0.095,0.224,0.595,35.26,0
Chrome_ChildIOT[60421/60361],60361,1104,68.425,0.005,0.061,0.436,1.80,0
rtkit-daemon[989/967],967,8,0.174,0.019,0.021,0.025,3.26,0
gnome-sh:gdrv0[3573/3513],3513,1,0.037,0.037,0.037,0.037,0.00,0
sleep[81805],-1,1,0.392,0.392,0.392,0.392,0.00,0
gdbus[81661/81657],81660,11,0.796,0.020,0.072,0.162,23.65,0
codium[60557],60324,948,62.462,0.005,0.065,0.738,4.91,0
JS Helper[81941/81935],-1,1,0.025,0.025,0.025,0.025,0.00,0
cat[81797],-1,1,0.934,0.934,0.934,0.934,0.00,0
gmain[81653/81652],81652,17,0.624,0.008,0.036,0.065,14.30,0
upowerd[973],1,2,7.997,3.756,3.998,4.241,6.07,0
git[81933],-1,1,6.443,6.443,6.443,6.443,0.00,0
cat[81789],-1,1,0.600,0.600,0.600,0.600,0.00,0
gsd-housekeepin[3693],3228,3,3.071,0.261,1.023,1.423,37.23,0
kworker/4:0-mm_[62549],2,172,3.207,0.006,0.018,0.137,8.20,0
kworker/8:0-eve[62405],2,140,2.216,0.005,0.015,0.141,8.08,0
git[81925],-1,1,4.757,4.757,4.757,4.757,0.00,0
ps[81781],-1,1,35.491,35.491,35.491,35.491,0.00,0
systemd-udevd[669],1,10,12.678,0.094,1.267,4.979,39.80,0
kworker/u52:9-t[77181],2,51,0.607,0.004,0.011,0.048,8.70,0
cpuUsage.sh[81917],-1,1,0.430,0.430,0.430,0.430,0.00,0
kworker/u50:1-b[76461],2,11,27.515,0.022,2.501,5.566,21.27,0
gdbus[3533/3513],3513,233,58.105,0.008,0.249,2.794,7.53,0
ksoftirqd/11[85],2,29,1.224,0.004,0.042,0.523,43.16,0
kworker/u53:7-t[77173],2,6,0.074,0.007,0.012,0.019,18.89,0
kworker/u48:2-c[74013],2,8249,139.260,0.003,0.016,2.461,3.74,0
DedicatedWorker[76453/60424],60424,7,1.309,0.116,0.187,0.308,14.13,0
codium[60517],60324,23,10.142,0.032,0.440,0.781,11.87,0
gmain[1085/966],966,15,1.108,0.063,0.073,0.092,2.93,0
git[81757],-1,1,6.636,6.636,6.636,6.636,0.00,0
supertuxkart[81613],-1,11,41.621,0.020,3.783,14.441,32.18,0
codium[60365/60324],60324,328,6.679,0.009,0.020,0.071,2.91,0
btrfs-transacti[501],2,68,32.832,0.018,0.482,2.780,13.23,0
kworker/u50:0-b[63229],2,2,6.487,2.488,3.243,3.999,23.30,0
ksoftirqd/3[61],2,17,2.625,0.005,0.154,0.873,45.16,0
cpuUsage.sh[81885],-1,2,0.490,0.015,0.245,0.474,93.52,0
JS Helper[81741/81732],-1,1,0.032,0.032,0.032,0.032,0.00,0
gopls[60925/60915],60915,7,1.553,0.009,0.221,1.397,88.36,0
cat[81877],-1,1,0.961,0.961,0.961,0.961,0.00,0
stress[81589],81576,9774,55607.581,0.006,5.689,841.378,3.55,0
gopls[60917/60915],60915,2,0.086,0.021,0.043,0.064,49.57,0
libuv-worker[60629/60557],60557,30,0.484,0.007,0.016,0.038,11.19,0
cat[81869],-1,1,1.155,1.155,1.155,1.155,0.00,0
stress[81581],81576,8754,57404.221,0.006,6.557,534.255,3.80,0
codium[61053],60544,31,2.972,0.059,0.095,0.281,9.58,0
gopls[60909/60896],60896,4,0.374,0.013,0.093,0.310,77.27,0
gdbus[3485/3480],3480,32,2.281,0.007,0.071,0.149,9.75,0
ksoftirqd/6[37],2,20,0.344,0.006,0.017,0.081,24.23,0
cat[81861],-1,1,1.013,1.013,1.013,1.013,0.00,0
gmain[81717/81704],81714,3,0.048,0.006,0.016,0.030,45.11,0
codium[60613/60557],60557,8,0.779,0.061,0.097,0.146,9.86,0
git[81853],-1,2,1.114,0.019,0.557,1.095,96.49,0
scx-adapt[81565/81558],81558,2,0.186,0.009,0.093,0.176,89.32,0
gdbus[4189/4185],4185,192,15.758,0.009,0.082,0.491,6.79,0
codium[60605/60516],60516,1396,27.369,0.006,0.019,0.083,1.68,0
cat[81845],-1,1,1.153,1.153,1.153,1.153,0.00,0
gdbus[81701/81698],81698,34,1.989,0.006,0.058,0.215,14.59,0
polkitd[966],1,17,0.550,0.008,0.032,0.074,14.69,0
git[81926],-1,1,1.505,1.505,1.505,1.505,0.00,0
cpuUsage.sh[81782],-1,2,0.355,0.015,0.177,0.339,91.03,0
codium[60534],60324,70,20.175,0.013,0.288,2.753,16.70,0
codium:gdrv0[60390/60361],60361,108,8.879,0.005,0.082,0.299,8.27,0
gsd-color[3686],3228,1,0.159,0.159,0.159,0.159,0.00,0
cat[81918],-1,2,1.040,0.016,0.520,1.024,96.87,0
codium[61102/60539],60539,121,2.289,0.011,0.018,0.029,1.68,0
gdbus[3966/3911],3911,4,0.525,0.049,0.131,0.254,37.59,0
codium:cs0[60382/60361],60361,1106,65.016,0.005,0.058,0.216,2.92,0
kworker/0:1H-kb[230],2,114,2.747,0.008,0.024,0.060,5.59,0
kworker/u53:8-t[77174],2,55,0.661,0.005,0.012,0.028,5.32,0
cat[81910],-1,1,1.087,1.087,1.087,1.087,0.00,0
in:imjournal[1662/1623],1623,144,16.617,0.008,0.115,2.948,19.60,0
Chrome_ChildIOT[60374/60370],60370,22,5.560,0.033,0.252,1.727,32.35,0
migration/9[78],2,30,0.385,0.005,0.012,0.022,8.48,0
cat[81902],-1,2,0.941,0.014,0.470,0.926,96.82,0
git[81758],-1,1,0.412,0.412,0.412,0.412,0.00,0
perf[81614/81577],81577,61,1.908,0.016,0.031,0.046,2.18,0
libuv-worker[60366/60324],60324,66,2.618,0.006,0.039,1.062,40.14,0
kworker/u49:4-b[72422],2,52,43.714,0.004,0.840,5.999,25.29,0
cat[81894],-1,1,0.974,0.974,0.974,0.974,0.00,0
gdbus[3798/3703],3703,5,0.460,0.008,0.092,0.178,35.23,0
wireplumber[3510],3228,4,1.494,0.069,0.373,1.126,67.45,0
auditd[926],1,1,0.030,0.030,0.030,0.030,0.00,0
cat[81886],-1,1,0.940,0.940,0.940,0.940,0.00,0
JS Helper[81742/81732],-1,1,0.030,0.030,0.030,0.030,0.00,0
gdbus[60350/60324],60324,205,18.799,0.005,0.091,0.857,9.01,0
migration/1[54],2,23,0.216,0.006,0.009,0.014,5.91,0
cat[81878],-1,2,0.932,0.014,0.466,0.917,96.83,0
stress[81590],81576,5500,58087.300,0.005,10.561,767.986,5.06,0
kworker/u49:0-b[76422],2,802,166.960,0.004,0.208,4.502,10.41,0
libuv-worker[60630/60557],60557,23,0.367,0.008,0.015,0.040,12.30,0
codium[60342/60324],60324,8,0.606,0.007,0.075,0.277,47.08,0
cat[81870],-1,2,1.141,0.016,0.570,1.124,97.07,0
stress[81582],81576,10320,55829.526,0.005,5.409,532.995,3.03,0
kworker/u51:2-h[902],2,219,3.634,0.010,0.016,0.032,1.58,0
cat[81862],-1,1,0.959,0.959,0.959,0.959,0.00,0
gdbus[81718/81704],81714,58,2.549,0.005,0.043,0.160,12.16,0
libuv-worker[60614/60544],60544,46,0.940,0.006,0.020,0.068,11.48,0
migration/4[30],2,22,0.236,0.006,0.010,0.020,9.45,0
git[81854],-1,1,6.465,6.465,6.465,6.465,0.00,0
scx-adapt[81566/81558],81558,166,40.539,0.006,0.244,3.617,17.96,0
abrt-dbus[4190],1,17,0.368,0.007,0.021,0.043,13.80,0
codium[60606/60539],60539,8,0.818,0.070,0.102,0.113,4.85,0
gsd-sharing[3758],3228,18,1.454,0.037,0.080,0.169,11.28,0
kworker/3:1H-kb[454],2,49,1.133,0.010,0.023,0.049,4.87,0
gjs[81694/81693],-1,1,0.247,0.247,0.247,0.247,0.00,0
kworker/2:1-cgr[76806],2,149,3.452,0.006,0.023,0.519,18.08,0
xdg-desktop-por[81686],-1,1,8.479,8.479,8.479,8.479,0.00,0
Compositor[60438/60431],60431,95,8.916,0.007,0.093,0.875,12.95,0
kworker/1:1-eve[44790],2,99,6.331,0.004,0.063,4.920,77.50,0
cpuUsage.sh[81822],-1,2,0.501,0.016,0.250,0.484,93.23,0
xdg-desktop-por[81678],-1,1,0.344,0.344,0.344,0.344,0.00,0
codium[60574/60544],60544,119,46.544,0.009,0.391,3.133,11.64,0
kworker/u49:16-[67750],2,17,0.665,0.005,0.039,0.202,35.63,0
git[81958],-1,1,7.332,7.332,7.332,7.332,0.00,0
cpuUsage.sh[81814],-1,1,0.487,0.487,0.487,0.487,0.00,0
fuse mainloop[81670/81662],81669,1,0.065,0.065,0.065,0.065,0.00,0
ThreadPoolServi[60566/60544],60544,10,0.561,0.015,0.056,0.103,22.05,0
VizCompositorTh[60422/60361],60361,2748,349.786,0.008,0.127,0.680,1.77,0
kworker/u50:22-[57118],2,9,0.254,0.006,0.028,0.113,38.45,0
(sd-close)[81950],-1,1,0.715,0.715,0.715,0.715,0.00,0
sed[81806],-1,2,2.630,0.016,1.315,2.614,98.73,0
xdg-document-po[81662],81525,81,10.587,0.005,0.130,3.164,38.94,0
sudo[81518],62414,2,0.049,0.008,0.024,0.040,63.80,0
cat[81798],-1,2,1.263,0.011,0.631,1.251,98.18,0
pool-spawner[81654/81652],81652,17,0.527,0.006,0.031,0.076,21.07,0
pool-0[3990/3979],3979,59,2.322,0.016,0.039,0.147,11.01,0
codium[60550/60534],60534,1,0.178,0.178,0.178,0.178,0.00,0
kthreadd[81934],2,5,0.227,0.006,0.045,0.189,78.99,0
cat[81790],-1,1,1.403,1.403,1.403,1.403,0.00,0
cat[81879],-1,2,0.919,0.014,0.459,0.905,96.83,0
gopls[60919/60915],60915,7,3.839,0.009,0.548,2.942,75.51,0
libuv-worker[60631/60557],60557,20,0.381,0.007,0.019,0.073,19.30,0
gvfs-afc-volume[4071/4067],4067,61,1.348,0.017,0.022,0.029,1.62,0
codium[60343/60324],60324,5,0.788,0.021,0.157,0.422,47.12,0
gmain[1055/991],991,17,0.690,0.007,0.040,0.061,10.17,0
systemd-journal[623],1,109,16.332,0.004,0.149,0.855,9.29,0
cat[81871],-1,1,0.970,0.970,0.970,0.970,0.00,0
stress[81583],81576,10296,57182.700,0.006,5.553,411.980,2.85,0
gmain[4063/4027],4027,15,0.825,0.046,0.055,0.076,3.52,0
codium[60623/60534],60534,40,0.655,0.009,0.016,0.034,6.76,0
ThreadPoolServi[60335/60324],60324,20,1.064,0.028,0.053,0.079,5.30,0
libuv-worker[60615/60544],60544,55,1.034,0.006,0.018,0.064,8.97,0
gnome-software[3911],3228,2,0.340,0.112,0.170,0.228,34.14,0
ksoftirqd/4[31],2,6,0.186,0.010,0.031,0.059,29.44,0
which[81855],-1,1,4.041,4.041,4.041,4.041,0.00,0
scx-adapt[81567/81558],81558,157,30.563,0.006,0.194,1.500,14.12,0
ThreadPoolForeg[60607/60424],60424,24,8.077,0.012,0.336,1.118,25.58,0
kworker/11:1H-k[311],2,32,0.462,0.008,0.014,0.032,6.24,0
cat[81847],-1,1,1.469,1.469,1.469,1.469,0.00,0
gvfsd[81703],-1,1,0.773,0.773,0.773,0.773,0.00,0
codium[60599/60544],60544,8,1.047,0.112,0.130,0.149,4.45,0
ksoftirqd/0[15],2,5,0.257,0.006,0.051,0.222,83.31,0
cat[81839],-1,2,0.983,0.017,0.491,0.965,96.37,0
kworker/u50:5-b[71359],2,4,4.811,0.245,1.202,3.798,72.04,0
Thread-2 (_thre[1591/1583],1583,3,0.299,0.029,0.099,0.230,65.62,0
codium[60591/60557],60557,5,1.438,0.014,0.287,1.094,71.24,0
cat[81831],-1,2,1.033,0.015,0.516,1.017,96.93,0
tuned-ppd[1583],1,60,4.777,0.058,0.079,0.124,2.35,0
[pango] fontcon[-1/81675],-1,116,28.751,0.009,0.247,3.355,18.87,0
cat[81823],-1,1,0.517,0.517,0.517,0.517,0.00,0
codium[60431],60333,155,62.723,0.008,0.404,7.801,15.90,0
kthreadd[81959],2,3,0.037,0.010,0.012,0.015,13.11,0
gvfsd-wsdd[17503],3489,8,1.032,0.074,0.129,0.179,12.47,0
cat[81815],-1,1,1.181,1.181,1.181,1.181,0.00,0
CacheThread_Blo[60423/60324],60324,3,0.299,0.035,0.099,0.133,32.19,0
Mutter Input Th[3575/3513],3513,218,13.719,0.017,0.062,0.126,1.88,0
cat[81807],-1,1,0.188,0.188,0.188,0.188,0.00,0
pool-spawner[81663/81662],81662,8,0.327,0.006,0.040,0.094,34.56,0
JS Helper[81943/81935],-1,1,0.020,0.020,0.020,0.020,0.00,0
cat[81799],-1,1,1.171,1.171,1.171,1.171,0.00,0
gdbus[81655/81652],81652,471,22.927,0.004,0.048,0.446,4.90,0
codium[60551/60534],60534,1,1.703,1.703,1.703,1.703,0.00,0
gsd-media-keys[3703],3228,2,0.227,0.095,0.113,0.131,16.06,0
gjs[81935],-1,2,0.386,0.013,0.193,0.372,93.14,0
cat[81791],-1,1,1.120,1.120,1.120,1.120,0.00,0
KMS thread[3551/3513],3513,9934,848.802,0.008,0.085,0.332,0.50,0
rtkit-daemon[967],1,13,0.918,0.008,0.070,0.251,33.08,0
git[81927],-1,1,2.231,2.231,2.231,2.231,0.00,0
sed[81783],-1,1,2.104,2.104,2.104,2.104,0.00,0
codium:gl0[60391/60361],60361,88,5.767,0.006,0.065,0.491,11.80,0
cpuUsage.sh[81919],-1,1,0.472,0.472,0.472,0.472,0.00,0
kworker/u50:3-b[76463],2,1675,130.500,0.004,0.077,4.881,9.83,0
JS Helper[3535/3513],3513,115,16.275,0.007,0.141,0.679,11.19,0
kworker/u53:9-t[77175],2,47,0.555,0.004,0.011,0.058,10.71,0
cpuUsage.sh[81911],-1,1,0.489,0.489,0.489,0.489,0.00,0
kworker/u49:11-[81191],2,389,128.966,0.003,0.331,6.004,13.13,0
gdbus[1087/966],966,22,1.589,0.008,0.072,0.177,19.06,0
ksoftirqd/9[79],2,10,0.080,0.005,0.008,0.010,6.27,0
kworker/6:0-eve[77167],2,122,2.365,0.007,0.019,0.368,15.76,0
git[81759],-1,2,0.811,0.050,0.405,0.761,87.54,0
ThreadPoolForeg[60511/60424],60424,162,137.723,0.009,0.850,3.743,6.26,0
libuv-worker[60367/60324],60324,80,3.451,0.006,0.043,0.718,21.65,0
ibus-daemon[3663],3228,317,60.875,0.006,0.192,1.407,7.78,0
kworker/u49:5-b[72423],2,43,13.755,0.004,0.319,2.561,26.93,0
cpuUsage.sh[81895],-1,1,0.539,0.539,0.539,0.539,0.00,0
ThreadPoolForeg[60503/60424],60424,140,116.697,0.008,0.833,3.003,6.60,0
kworker/u50:17-[74999],2,5,3.532,0.008,0.706,2.972,80.81,0
JS Helper[81743/81732],-1,1,0.030,0.030,0.030,0.030,0.00,0
gdbus[8959/8940],8940,5,0.283,0.042,0.056,0.070,9.51,0
ksoftirqd/1[55],2,12,0.188,0.006,0.015,0.048,24.82,0
