time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
359000,12,20.32,19.67,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71,11.74,6.63,17,0,0
360000,12,20.26,19.68,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71,11.74,6.63,8,0,0
361000,12,20.26,19.68,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,11.78,6.67,16,0,0
362000,12,20.21,19.69,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,11.78,6.67,15,0,0
363000,12,20.21,19.69,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,11.78,6.67,3,0,0
364000,12,20.35,19.73,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,11.78,6.67,34,0,0
365000,12,20.35,19.73,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,11.78,6.67,3,0,0
366000,12,20.29,19.74,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22,11.83,6.71,34,0,0
367000,12,20.29,19.74,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22,11.83,6.71,34,0,0
368000,12,20.23,19.75,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22,11.83,6.71,7,0,0
369000,12,20.23,19.75,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22,11.83,6.71,34,0,0
370000,12,20.55,19.82,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22,11.83,6.71,9,0,0
371000,12,20.55,19.82,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52,11.98,6.79,36,0,0
372000,12,20.45,19.83,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52,11.98,6.79,3,0,0
373000,12,20.45,19.83,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52,11.98,6.79,9,0,0
374000,12,20.37,19.84,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52,11.98,6.79,32,0,0
375000,12,20.37,19.84,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52,11.98,6.79,30,0,0
376000,12,21.03,19.97,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12,12.2,6.89,21,0,0
377000,12,21.03,19.97,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12,12.2,6.89,17,0,0
378000,12,20.84,19.97,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12,12.2,6.89,18,0,0
379000,12,20.84,19.97,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12,12.2,6.89,17,0,0
380000,12,21.23,20.07,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12,12.2,6.89,32,0,0
381000,12,21.23,20.07,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,12.3,6.95,13,0,0
382000,12,21.55,20.17,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,12.3,6.95,6,0,0
383000,12,21.55,20.17,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,12.3,6.95,30,0,0
384000,12,20.72,20.06,15.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,12.3,6.95,2,0,0
385000,12,20.72,20.06,15.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,12.3,6.95,7,0,0
386000,12,20.05,19.96,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,12.31,6.98,15,0,0
387000,12,20.05,19.96,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,12.31,6.98,15,0,0
388000,12,19.31,19.83,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,12.31,6.98,25,0,0
389000,12,19.31,19.83,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,12.31,6.98,17,0,0
390000,12,19.8,19.9,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,12.37,7.03,31,0,0
391000,12,19.8,19.9,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,12.37,7.03,3,0,0
392000,12,18.93,19.74,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,12.37,7.03,3,0,0
393000,12,18.93,19.74,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,12.37,7.03,29,0,0
394000,12,18.4,19.62,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,12.37,7.03,32,0,0
395000,12,18.4,19.62,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,12.56,7.12,6,0,0
396000,12,17.96,19.5,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,12.56,7.12,29,0,0
397000,12,17.96,19.5,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,12.56,7.12,29,0,0
398000,12,17.24,19.32,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,12.56,7.12,14,0,0
399000,12,17.24,19.32,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,12.56,7.12,10,0,0
400000,12,16.65,19.15,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59,12.55,7.15,30,0,0
401000,12,16.65,19.15,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59,12.55,7.15,2,0,0
402000,12,16.35,19.01,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59,12.55,7.15,13,0,0
403000,12,16.35,19.01,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59,12.55,7.15,14,0,0
404000,12,16.11,18.88,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59,12.55,7.15,8,0,0
405000,12,16.11,18.88,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,12.58,7.18,6,0,0
406000,12,15.91,18.75,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,12.58,7.18,3,0,0
407000,12,15.91,18.75,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,12.58,7.18,2,0,0
408000,12,15.92,18.66,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,12.58,7.18,2,0,0
409000,12,15.92,18.66,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,12.58,7.18,15,0,0
410000,12,16.48,18.67,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12.39,7.15,6,0,0
411000,12,16.48,18.67,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12.39,7.15,3,0,0
412000,12,16.21,18.55,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12.39,7.15,2,0,0
413000,12,16.21,18.55,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12.39,7.15,9,0,0
414000,12,15.99,18.44,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12.39,7.15,11,0,0
415000,12,15.99,18.44,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16,12.48,7.21,7,0,0
416000,12,15.81,18.32,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16,12.48,7.21,31,0,0
417000,12,15.81,18.32,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16,12.48,7.21,29,0,0
418000,12,15.48,18.18,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16,12.48,7.21,15,0,0
419000,12,15.48,18.18,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16,12.48,7.21,17,0,0
420000,12,25.36,19.88,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,12.49,7.24,14,0,0
421000,12,25.36,19.88,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,12.49,7.24,14,0,0
422000,12,38.88,22.5,16.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,12.49,7.24,15,0,0
423000,12,38.88,22.5,16.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,12.49,7.24,14,0,0
424000,12,49.95,25.03,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,12.49,7.24,14,0,0
425000,12,49.95,25.03,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,12.63,7.31,15,0,0
426000,12,59.02,27.49,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,12.63,7.31,14,0,0
427000,12,59.02,27.49,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,12.63,7.31,14,0,0
428000,12,66.44,29.86,18.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,12.63,7.31,16,0,0
429000,12,66.44,29.86,18.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,12.63,7.31,15,0,0
430000,12,72.52,32.15,18.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,12.64,7.34,14,0,0
431000,12,72.52,32.15,18.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,12.64,7.34,15,0,0
432000,12,77.5,34.37,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,12.64,7.34,15,0,0
433000,12,77.5,34.37,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,12.64,7.34,17,0,0
434000,12,81.57,36.52,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,12.64,7.34,14,0,0
435000,12,81.57,36.52,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,12.68,7.39,15,0,0
436000,12,84.91,38.6,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,12.68,7.39,14,0,0
437000,12,84.91,38.6,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,12.68,7.39,15,0,0
438000,12,87.64,40.61,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,12.68,7.39,14,0,0
439000,12,87.64,40.61,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,12.68,7.39,15,0,0
440000,12,89.88,42.55,21.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,12.68,7.42,14,0,0
441000,12,89.88,42.55,21.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,12.68,7.42,15,0,0
442000,12,91.71,44.43,22.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,12.68,7.42,14,0,0
443000,12,91.71,44.43,22.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,12.68,7.42,15,0,0
444000,12,93.21,46.25,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,12.68,7.42,14,0,0
445000,12,93.21,46.25,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,12.72,7.46,14,0,0
446000,12,94.44,48.01,23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,12.72,7.46,14,0,0
447000,12,94.44,48.01,23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,12.72,7.46,15,0,0
448000,12,95.45,49.71,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,12.72,7.46,14,0,0
449000,12,95.45,49.71,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,12.72,7.46,15,1,0
450000,12,87.21,49.72,23.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,12.53,7.42,13,0,0
451000,12,87.21,49.72,23.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,12.53,7.42,15,0,0
452000,12,72.68,48.32,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,12.53,7.42,2,0,0
453000,12,72.68,48.32,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,12.53,7.42,15,0,0
454000,12,60.78,46.97,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,12.53,7.42,2,0,0
455000,12,60.78,46.97,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,12.6,7.47,26,0,0
456000,12,51.4,45.72,23.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,12.6,7.47,15,0,0
457000,12,51.4,45.72,23.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,12.6,7.47,13,0,0
458000,12,43.18,44.42,23.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,12.6,7.47,14,0,0
459000,12,43.18,44.42,23.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,12.6,7.47,16,1,0
460000,12,37.35,43.33,23.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,12.64,7.51,16,0,0
461000,12,37.35,43.33,23.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,12.64,7.51,17,0,0
462000,12,32.39,42.24,23.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,12.64,7.51,4,0,0
463000,12,32.39,42.24,23.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,12.64,7.51,15,0,0
464000,12,28.33,41.18,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,12.64,7.51,2,0,0
465000,12,28.33,41.18,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66,12.66,7.55,14,0,0
466000,12,25.01,40.16,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66,12.66,7.55,11,0,0
467000,12,25.01,40.16,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66,12.66,7.55,15,0,0
468000,12,22.11,39.14,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66,12.66,7.55,4,0,0
469000,12,22.11,39.14,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66,12.66,7.55,2,0,0
470000,12,19.73,38.16,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,12.47,7.51,2,0,0
471000,12,19.73,38.16,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,12.47,7.51,14,0,0
472000,12,17.97,37.24,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,12.47,7.51,15,0,0
473000,12,17.97,37.24,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,12.47,7.51,15,0,0
474000,12,16.16,36.28,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,12.47,7.51,12,0,0
475000,12,16.16,36.28,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,12.48,7.54,14,0,0
476000,12,14.5,35.32,22.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,12.48,7.54,15,0,0
477000,12,14.5,35.32,22.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,12.48,7.54,17,0,0
478000,12,13.32,34.43,22.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,12.48,7.54,17,0,0
479000,12,13.32,34.43,22.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,12.48,7.54,14,0,0
480000,12,12,33.5,22.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,12.52,7.58,2,0,0
481000,12,12,33.5,22.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,12.52,7.58,15,0,0
482000,12,11.09,32.63,22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,12.52,7.58,4,0,0
483000,12,11.09,32.63,22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,12.52,7.58,15,0,0
484000,12,10.17,31.76,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,12.52,7.58,13,0,0
485000,12,10.17,31.76,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,12.33,7.55,2,0,0
486000,12,9.59,30.95,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,12.33,7.55,16,0,0
487000,12,9.59,30.95,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,12.33,7.55,2,0,0
488000,12,9.12,30.16,21.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,12.33,7.55,2,0,0
489000,12,9.12,30.16,21.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,12.33,7.55,2,0,0
490000,12,8.55,29.37,21.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,12.32,7.57,15,0,0
491000,12,8.55,29.37,21.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,12.32,7.57,15,0,0
492000,12,8.27,28.64,21.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,12.32,7.57,2,0,0
493000,12,8.27,28.64,21.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,12.32,7.57,3,0,0
494000,12,8.04,27.93,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,12.32,7.57,2,0,0
495000,12,8.04,27.93,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61,12.33,7.6,2,0,0
496000,12,7.67,27.21,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61,12.33,7.6,20,0,0
497000,12,7.67,27.21,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61,12.33,7.6,17,0,0
498000,12,7.37,26.52,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61,12.33,7.6,2,0,0
499000,12,7.37,26.52,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61,12.33,7.6,5,0,0
500000,12,7.12,25.85,21.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.35,7.63,14,0,0
501000,12,7.12,25.85,21.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.35,7.63,2,0,0
502000,12,7.1,25.23,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.35,7.63,14,0,0
503000,12,7.1,25.23,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.35,7.63,16,0,0
504000,12,6.9,24.6,21.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.35,7.63,15,0,0
505000,12,6.9,24.6,21.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,12.17,7.6,2,0,0
506000,12,6.73,23.99,20.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,12.17,7.6,13,0,0
507000,12,6.73,23.99,20.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,12.17,7.6,15,0,0
508000,12,6.6,23.4,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,12.17,7.6,18,0,0
509000,12,6.6,23.4,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,12.17,7.6,15,0,0
510000,12,6.67,22.87,20.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,12.17,7.62,8,0,0
511000,12,6.67,22.87,20.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,12.17,7.62,17,0,0
512000,12,6.73,22.35,20.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,12.17,7.62,13,0,0
513000,12,6.73,22.35,20.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,12.17,7.62,2,0,0
514000,12,6.41,21.78,20.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,12.17,7.62,2,0,0
515000,12,6.41,21.78,20.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,12.17,7.65,13,0,0
516000,12,6.34,21.26,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,12.17,7.65,13,0,0
517000,12,6.34,21.26,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,12.17,7.65,19,0,0
518000,12,6.64,20.83,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,12.17,7.65,14,0,0
519000,12,6.64,20.83,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,12.17,7.65,14,0,0
520000,12,6.52,20.34,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,11.98,7.61,6,0,0
521000,12,6.52,20.34,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,11.98,7.61,26,0,0
522000,12,6.61,19.91,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,11.98,7.61,15,0,0
523000,12,6.61,19.91,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,11.98,7.61,16,0,0
524000,12,6.68,19.48,20.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,11.98,7.61,8,0,0
525000,12,6.68,19.48,20.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,11.82,7.58,3,0,0
526000,12,6.92,19.11,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,11.82,7.58,14,0,0
527000,12,6.92,19.11,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,11.82,7.58,3,0,0
528000,12,6.75,18.68,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,11.82,7.58,3,0,0
529000,12,6.75,18.68,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,11.82,7.58,4,0,0
530000,12,6.61,18.26,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.64,7.55,16,0,0
531000,12,6.61,18.26,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.64,7.55,2,0,0
532000,12,6.68,17.89,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.64,7.55,15,0,0
533000,12,6.68,17.89,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.64,7.55,14,0,0
534000,12,6.74,17.54,19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.64,7.55,14,0,0
535000,12,6.74,17.54,19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,11.64,7.57,14,0,0
536000,12,6.6,17.16,19.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,11.64,7.57,17,0,0
537000,12,6.6,17.16,19.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,11.64,7.57,16,0,0
538000,12,6.49,16.79,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,11.64,7.57,13,0,0
539000,12,6.49,16.79,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,11.64,7.57,16,0,0
540000,12,6.58,16.47,19.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,11.67,7.6,2,0,0
541000,12,6.58,16.47,19.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,11.67,7.6,4,0,0
542000,12,6.84,16.2,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,11.67,7.6,15,0,0
543000,12,6.84,16.2,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,11.67,7.6,15,0,0
544000,12,6.69,15.86,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,11.67,7.6,15,0,0
545000,12,6.69,15.86,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,11.52,7.58,2,0,0
546000,12,6.56,15.54,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,11.52,7.58,2,0,0
547000,12,6.56,15.54,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,11.52,7.58,3,0,0
548000,12,6.46,15.23,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,11.52,7.58,15,0,0
549000,12,6.46,15.23,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,11.52,7.58,17,0,0
550000,12,6.74,14.99,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,11.55,7.6,7,0,0
551000,12,6.74,14.99,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,11.55,7.6,2,0,0
552000,12,6.78,14.73,18.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,11.55,7.6,17,0,0
553000,12,6.78,14.73,18.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,11.55,7.6,3,0,0
554000,12,6.82,14.47,18.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,11.55,7.6,3,0,0
555000,12,6.82,14.47,18.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.37,7.57,17,0,0
556000,12,7.04,14.26,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.37,7.57,17,0,0
557000,12,7.04,14.26,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.37,7.57,7,0,0
558000,12,6.85,13.99,18.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.37,7.57,16,0,0
559000,12,6.85,13.99,18.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.37,7.57,2,0,0
560000,12,6.69,13.73,18.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.4,7.6,16,0,0
561000,12,6.69,13.73,18.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.4,7.6,16,0,0
562000,12,6.57,13.48,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.4,7.6,3,0,0
563000,12,6.57,13.48,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.4,7.6,16,0,0
564000,12,6.64,13.26,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.4,7.6,14,0,0
565000,12,6.64,13.26,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.36,7.61,15,0,0
566000,12,6.53,13.03,18.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.36,7.61,15,0,0
567000,12,6.53,13.03,18.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.36,7.61,16,0,0
568000,12,6.43,12.79,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.36,7.61,16,0,0
569000,12,6.43,12.79,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.36,7.61,6,0,0
570000,12,6.35,12.57,18.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,11.2,7.58,15,0,0
