comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[367216,-1,1,0.691,0.691,0.691,0.691,0.00,0
cc[369512,-1,1,0.640,0.640,0.640,0.640,0.00,0
cc[366928,-1,1,0.599,0.599,0.599,0.599,0.00,0
cc[369368,-1,1,0.577,0.577,0.577,0.577,0.00,0
cc[366784,-1,1,0.597,0.597,0.597,0.597,0.00,0
cc[367585,-1,1,0.670,0.670,0.670,0.670,0.00,0
cc[367441,-1,1,0.717,0.717,0.717,0.717,0.00,0
cc[367009,-1,1,0.763,0.763,0.763,0.763,0.00,0
cc[369449,-1,1,0.582,0.582,0.582,0.582,0.00,0
cc[366865,-1,1,0.580,0.580,0.580,0.580,0.00,0
cc[366721,-1,1,0.837,0.837,0.837,0.837,0.00,0
ln[368729,-1,1,1.010,1.010,1.010,1.010,0.00,0
ln[368585,-1,1,1.117,1.117,1.117,1.117,0.00,0
ln[368441,-1,1,0.975,0.975,0.975,0.975,0.00,0
cc[367433,-1,1,0.629,0.629,0.629,0.629,0.00,0
ln[368721,-1,1,1.105,1.105,1.105,1.105,0.00,0
ln[368577,-1,1,0.925,0.925,0.925,0.925,0.00,0
cc[366705,-1,1,0.803,0.803,0.803,0.803,0.00,0
cc[368137,-1,1,0.659,0.659,0.659,0.659,0.00,0
ld[369857,-1,2,4.560,1.903,2.280,2.657,16.54,0
cc[367129,-1,1,1.074,1.074,1.074,1.074,0.00,0
cc[366841,-1,1,0.661,0.661,0.661,0.661,0.00,0
cc[369137,-1,1,0.433,0.433,0.433,0.433,0.00,0
ln[368705,-1,1,0.896,0.896,0.896,0.896,0.00,0
ln[368417,-1,1,0.993,0.993,0.993,0.993,0.00,0
cc[367985,-1,1,0.649,0.649,0.649,0.649,0.00,0
cc[367841,-1,1,0.620,0.620,0.620,0.620,0.00,0
cc[367409,-1,1,0.551,0.551,0.551,0.551,0.00,0
cc[369849,-1,1,0.482,0.482,0.482,0.482,0.00,0
cc[367121,-1,1,0.649,0.649,0.649,0.649,0.00,0
ln[368697,-1,1,1.217,1.217,1.217,1.217,0.00,0
cc[367977,-1,1,0.723,0.723,0.723,0.723,0.00,0
ld[368401,-1,1,202.181,202.181,202.181,202.181,0.00,0
cc[368113,-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[367969,-1,1,0.578,0.578,0.578,0.578,0.00,0
cc[367681,-1,1,0.686,0.686,0.686,0.686,0.00,0
cc[367393,-1,1,0.879,0.879,0.879,0.879,0.00,0
cc[369833,-1,1,0.577,0.577,0.577,0.577,0.00,0
cc[367249,-1,1,0.909,0.909,0.909,0.909,0.00,0
cc[366817,-1,1,0.608,0.608,0.608,0.608,0.00,0
cc[369113,-1,1,0.552,0.552,0.552,0.552,0.00,0
ln[368681,-1,1,0.983,0.983,0.983,0.983,0.00,0
ln[368537,-1,1,1.009,1.009,1.009,1.009,0.00,0
cc[368105,-1,1,0.978,0.978,0.978,0.978,0.00,0
cc[367529,-1,1,0.477,0.477,0.477,0.477,0.00,0
cc[367385,-1,1,0.699,0.699,0.699,0.699,0.00,0
cc[369825,-1,1,0.698,0.698,0.698,0.698,0.00,0
cc[367241,-1,1,0.751,0.751,0.751,0.751,0.00,0
cc[369393,-1,1,0.587,0.587,0.587,0.587,0.00,0
cc[366809,-1,1,0.493,0.493,0.493,0.493,0.00,0
ln[368817,-1,1,1.181,1.181,1.181,1.181,0.00,0
ln[368673,-1,1,1.101,1.101,1.101,1.101,0.00,0
cc[368385,-1,1,0.383,0.383,0.383,0.383,0.00,0
cc[367809,-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[367665,-1,1,0.513,0.513,0.513,0.513,0.00,0
cc[369385,-1,1,0.718,0.718,0.718,0.718,0.00,0
