comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
sh[366592],-1,1,0.559,0.559,0.559,0.559,0.00,0
rm[369032],-1,1,1.082,1.082,1.082,1.082,0.00,0
systemd[3256],1,1,0.587,0.587,0.587,0.587,0.00,0
sh[368888],-1,1,0.311,0.311,0.311,0.311,0.00,0
rm[368744],-1,1,1.051,1.051,1.051,1.051,0.00,0
rm[368600],-1,1,1.045,1.045,1.045,1.045,0.00,0
rm[368456],-1,1,0.985,0.985,0.985,0.985,0.00,0
kworker/9:1-mm_[298832],2,141,4.185,0.008,0.029,0.286,10.99,0
chmod[368312],-1,1,1.179,1.179,1.179,1.179,0.00,0
generate-script[368168],-1,1,0.430,0.430,0.430,0.430,0.00,0
as[368024],-1,1,4.894,4.894,4.894,4.894,0.00,0
as[367880],-1,1,9.272,9.272,9.272,9.272,0.00,0
cc1[367736],-1,1,304.679,304.679,304.679,304.679,0.00,0
cc[367592],-1,1,0.557,0.557,0.557,0.557,0.00,0
cc[367448],-1,1,0.515,0.515,0.515,0.515,0.00,0
cc[367304],-1,1,0.483,0.483,0.483,0.483,0.00,0
basename[369744],-1,1,0.959,0.959,0.959,0.959,0.00,0
as[367160],-1,1,10.402,10.402,10.402,10.402,0.00,0
pwd[369600],-1,1,0.926,0.926,0.926,0.926,0.00,0
cc[367016],-1,1,0.682,0.682,0.682,0.682,0.00,0
cc1[369456],-1,1,158.968,158.968,158.968,158.968,0.00,0
as[366872],-1,1,6.510,6.510,6.510,6.510,0.00,0
cc[369312],-1,1,0.559,0.559,0.559,0.559,0.00,0
cc1[366728],-1,2,166.399,4.825,83.199,161.574,94.20,0
sh[369168],-1,1,1.442,1.442,1.442,1.442,0.00,0
cat[366584],-1,1,1.067,1.067,1.067,1.067,0.00,0
echo[369024],-1,1,0.948,0.948,0.948,0.948,0.00,0
sh[368880],-1,1,0.401,0.401,0.401,0.401,0.00,0
rm[368736],-1,1,0.983,0.983,0.983,0.983,0.00,0
rm[368592],-1,1,0.968,0.968,0.968,0.968,0.00,0
rm[368448],-1,1,0.883,0.883,0.883,0.883,0.00,0
