comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[356799,-1,1,0.662,0.662,0.662,0.662,0.00,0
cc[356655,-1,1,0.676,0.676,0.676,0.676,0.00,0
cc[359095,-1,1,0.518,0.518,0.518,0.518,0.00,0
ln[358231,-1,1,1.161,1.161,1.161,1.161,0.00,0
ln[358087,-1,1,1.072,1.072,1.072,1.072,0.00,0
cc[357799,-1,1,0.534,0.534,0.534,0.534,0.00,0
cc[357655,-1,1,0.847,0.847,0.847,0.847,0.00,0
cc[357511,-1,1,0.648,0.648,0.648,0.648,0.00,0
cc[357367,-1,1,0.668,0.668,0.668,0.668,0.00,0
cc[359087,-1,1,0.566,0.566,0.566,0.566,0.00,0
