time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
415000,12,23.23,22.9,17.48,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.79,10.24,5.08,8,0,0
416000,12,23.23,22.9,17.48,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.79,10.24,5.08,33,0,0
417000,12,23.37,22.94,17.52,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.79,10.24,5.08,16,0,0
418000,12,23.37,22.94,17.52,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.09,10.57,5.21,5,0,0
419000,12,23.48,22.97,17.57,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,15.09,10.57,5.21,3,0,0
420000,12,23.48,22.97,17.57,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,15.09,10.57,5.21,16,0,0
421000,12,23.03,22.91,17.59,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,15.09,10.57,5.21,16,0,0
422000,12,23.03,22.91,17.59,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,15.09,10.57,5.21,3,0,0
423000,12,23.03,22.91,17.63,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.44,10.93,5.36,8,0,0
424000,12,23.03,22.91,17.63,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.44,10.93,5.36,15,0,0
425000,12,22.84,22.88,17.66,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.44,10.93,5.36,17,0,0
426000,12,22.84,22.88,17.66,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.44,10.93,5.36,9,0,0
427000,12,22.69,22.85,17.69,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.44,10.93,5.36,17,0,0
428000,12,22.69,22.85,17.69,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.49,11.03,5.42,3,0,0
429000,12,23.1,22.92,17.74,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.49,11.03,5.42,16,0,0
430000,12,23.1,22.92,17.74,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.49,11.03,5.42,3,0,0
431000,12,23.08,22.92,17.77,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.49,11.03,5.42,34,0,0
432000,12,23.08,22.92,17.77,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.49,11.03,5.42,31,0,0
433000,12,23.07,22.92,17.81,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.53,11.13,5.48,43,0,0
434000,12,23.07,22.92,17.81,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.53,11.13,5.48,10,0,0
435000,12,22.87,22.89,17.84,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.53,11.13,5.48,12,0,0
436000,12,22.87,22.89,17.84,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.53,11.13,5.48,27,0,0
437000,12,22.9,22.9,17.87,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.53,11.13,5.48,35,0,0
438000,12,22.9,22.9,17.87,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.24,11.16,5.52,4,0,0
439000,12,22.91,22.9,17.91,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.24,11.16,5.52,21,0,0
440000,12,22.91,22.9,17.91,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.24,11.16,5.52,34,0,0
441000,12,22.93,22.9,17.94,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.24,11.16,5.52,15,0,0
442000,12,22.93,22.9,17.94,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.24,11.16,5.52,16,0,0
443000,12,23.12,22.94,17.99,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.31,11.26,5.58,4,0,0
444000,12,23.12,22.94,17.99,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.31,11.26,5.58,15,0,0
445000,12,23.1,22.94,18.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.31,11.26,5.58,17,0,0
446000,12,23.1,22.94,18.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.31,11.26,5.58,6,0,0
447000,12,23.08,22.94,18.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.31,11.26,5.58,3,0,0
448000,12,23.08,22.94,18.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.12,11.3,5.63,10,0,0
449000,12,23.06,22.95,18.09,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.12,11.3,5.63,5,0,0
450000,12,23.06,22.95,18.09,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.12,11.3,5.63,17,0,0
451000,12,23.05,22.95,18.12,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.12,11.3,5.63,15,0,0
452000,12,23.05,22.95,18.12,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.12,11.3,5.63,11,0,0
453000,12,23.22,22.98,18.16,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.11,11.38,5.69,34,0,0
454000,12,23.22,22.98,18.16,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.11,11.38,5.69,6,0,0
455000,12,23,22.95,18.19,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.11,11.38,5.69,16,0,0
456000,12,23,22.95,18.19,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.11,11.38,5.69,15,0,0
457000,12,22.82,22.92,18.22,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,16.11,11.38,5.69,2,0,0
458000,12,22.82,22.92,18.22,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,15.54,11.34,5.7,3,0,0
459000,12,22.85,22.92,18.25,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,15.54,11.34,5.7,16,0,0
460000,12,22.85,22.92,18.25,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,15.54,11.34,5.7,10,0,0
461000,12,22.51,22.86,18.27,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,15.54,11.34,5.7,12,0,0
462000,12,22.51,22.86,18.27,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,15.54,11.34,5.7,2,0,0
463000,12,22.42,22.83,18.29,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.46,11.6,5.82,8,0,0
464000,12,22.42,22.83,18.29,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.46,11.6,5.82,2,0,0
465000,12,22.7,22.87,18.33,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.46,11.6,5.82,13,0,0
466000,12,22.7,22.87,18.33,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.46,11.6,5.82,2,0,0
467000,12,22.58,22.84,18.36,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.46,11.6,5.82,2,0,0
468000,12,22.58,22.84,18.36,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.5,11.69,5.88,16,0,0
469000,12,22.65,22.85,18.39,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.5,11.69,5.88,17,0,0
470000,12,22.65,22.85,18.39,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.5,11.69,5.88,31,0,0
471000,12,23.08,22.92,18.43,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.5,11.69,5.88,36,0,0
472000,12,23.08,22.92,18.43,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.5,11.69,5.88,2,0,0
473000,12,23.42,22.98,18.48,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.02,11.88,5.97,11,0,0
474000,12,23.42,22.98,18.48,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.02,11.88,5.97,30,0,0
475000,12,23.17,22.95,18.5,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.02,11.88,5.97,12,0,0
476000,12,23.17,22.95,18.5,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.02,11.88,5.97,9,0,0
477000,12,23.32,22.99,18.54,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.02,11.88,5.97,29,0,0
478000,12,23.32,22.99,18.54,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.9,12.15,6.09,2,0,0
479000,12,23.26,22.99,18.57,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.9,12.15,6.09,36,0,0
480000,12,23.26,22.99,18.57,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.9,12.15,6.09,37,0,0
481000,12,23.39,23.02,18.61,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.9,12.15,6.09,3,0,0
482000,12,23.39,23.02,18.61,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.9,12.15,6.09,5,0,0
483000,12,23.32,23.02,18.64,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.99,12.26,6.16,29,0,0
484000,12,23.32,23.02,18.64,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.99,12.26,6.16,15,0,0
485000,12,23.44,23.05,18.68,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.99,12.26,6.16,5,0,0
486000,12,23.44,23.05,18.68,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.99,12.26,6.16,15,0,0
487000,12,23.18,23.02,18.7,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.99,12.26,6.16,15,0,0
488000,12,23.18,23.02,18.7,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.47,12.46,6.26,20,0,0
489000,12,23.15,23.02,18.73,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.47,12.46,6.26,17,0,0
490000,12,23.15,23.02,18.73,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.47,12.46,6.26,16,0,0
491000,12,22.94,22.98,18.75,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.47,12.46,6.26,2,0,0
492000,12,22.94,22.98,18.75,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.47,12.46,6.26,5,0,0
493000,12,22.77,22.95,18.77,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.27,12.52,6.31,4,0,0
494000,12,22.77,22.95,18.77,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.27,12.52,6.31,35,0,0
495000,12,22.81,22.95,18.8,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.27,12.52,6.31,2,0,0
496000,12,22.81,22.95,18.8,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.27,12.52,6.31,16,0,0
497000,12,22.84,22.95,18.83,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,18.27,12.52,6.31,16,0,0
498000,12,22.84,22.95,18.83,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.89,12.32,6.28,21,0,0
499000,12,22.69,22.92,18.85,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.89,12.32,6.28,15,0,0
500000,12,22.69,22.92,18.85,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,16.89,12.32,6.28,15,0,0
501000,12,22.56,22.89,18.88,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,16.89,12.32,6.28,4,0,0
502000,12,22.56,22.89,18.88,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,16.89,12.32,6.28,8,0,0
503000,12,22.64,22.89,18.9,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.62,12.14,6.25,3,0,0
504000,12,22.64,22.89,18.9,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.62,12.14,6.25,19,0,0
505000,12,22.71,22.9,18.93,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.62,12.14,6.25,15,0,0
506000,12,22.71,22.9,18.93,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.62,12.14,6.25,34,0,0
507000,12,22.94,22.93,18.97,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.62,12.14,6.25,3,0,0
508000,12,22.94,22.93,18.97,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.81,12.23,6.31,3,0,0
509000,12,22.77,22.9,18.99,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.81,12.23,6.31,37,0,0
510000,12,22.77,22.9,18.99,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.81,12.23,6.31,9,0,0
511000,12,22.99,22.94,19.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.81,12.23,6.31,14,0,0
512000,12,22.99,22.94,19.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.81,12.23,6.31,19,0,0
513000,12,23.54,23.04,19.07,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.58,12.25,6.35,8,0,0
514000,12,23.54,23.04,19.07,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.58,12.25,6.35,16,0,0
515000,12,23.98,23.14,19.12,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.58,12.25,6.35,2,0,0
516000,12,23.98,23.14,19.12,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.58,12.25,6.35,18,0,0
517000,12,23.62,23.1,19.14,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.58,12.25,6.35,8,0,0
518000,12,23.62,23.1,19.14,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.5,12.08,6.33,15,0,0
519000,12,23.51,23.1,19.16,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.5,12.08,6.33,13,0,0
520000,12,23.51,23.1,19.16,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.5,12.08,6.33,7,0,0
521000,12,23.23,23.06,19.18,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.5,12.08,6.33,4,0,0
522000,12,23.23,23.06,19.18,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.5,12.08,6.33,3,0,0
523000,12,22.83,22.99,19.2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.38,12.09,6.36,16,0,0
524000,12,22.83,22.99,19.2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.38,12.09,6.36,4,0,0
525000,12,22.86,22.99,19.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.38,12.09,6.36,12,0,0
526000,12,22.86,22.99,19.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.38,12.09,6.36,3,0,0
527000,12,22.7,22.96,19.24,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,14.38,12.09,6.36,7,0,0
528000,12,22.7,22.96,19.24,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.55,12.37,6.49,16,0,0
529000,12,22.57,22.93,19.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.55,12.37,6.49,9,0,0
530000,12,22.57,22.93,19.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.55,12.37,6.49,4,0,0
531000,12,22.83,22.96,19.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.55,12.37,6.49,3,0,0
532000,12,22.83,22.96,19.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.55,12.37,6.49,10,0,0
533000,12,23.04,23,19.33,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.9,12.5,6.56,26,0,0
534000,12,23.04,23,19.33,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.9,12.5,6.56,2,0,0
535000,12,23.03,23,19.35,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.9,12.5,6.56,36,0,0
536000,12,23.03,23,19.35,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.9,12.5,6.56,8,0,0
537000,12,22.84,22.96,19.37,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.9,12.5,6.56,4,0,0
538000,12,22.84,22.96,19.37,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.03,12.38,6.55,33,0,0
539000,12,22.87,22.96,19.39,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.03,12.38,6.55,2,0,0
540000,12,22.87,22.96,19.39,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,15.03,12.38,6.55,14,0,0
541000,12,22.71,22.93,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,12.38,6.55,5,0,0
542000,12,22.71,22.93,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,12.38,6.55,12,0,0
543000,12,22.95,22.97,19.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,12.5,6.62,48,0,0
544000,12,22.95,22.97,19.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,12.5,6.62,5,0,0
545000,12,22.95,22.97,19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,12.5,6.62,30,0,0
546000,12,22.95,22.97,19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,12.5,6.62,36,0,0
547000,12,22.78,22.94,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,12.5,6.62,2,0,0
548000,12,22.78,22.94,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,12.51,6.66,4,0,0
549000,12,22.64,22.91,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,12.51,6.66,15,0,0
550000,12,22.64,22.91,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,12.51,6.66,29,0,0
551000,12,22.34,22.84,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,12.51,6.66,20,0,0
552000,12,22.34,22.84,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,12.51,6.66,3,0,0
553000,12,22.28,22.81,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46,12.6,6.72,16,0,0
554000,12,22.28,22.81,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46,12.6,6.72,3,0,0
555000,12,22.41,22.82,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46,12.6,6.72,4,0,0
556000,12,22.41,22.82,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46,12.6,6.72,36,0,0
557000,12,21.97,22.73,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46,12.6,6.72,5,0,0
558000,12,21.97,22.73,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,12.66,6.77,14,0,0
559000,12,21.97,22.7,19.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,12.66,6.77,4,0,0
560000,12,21.97,22.7,19.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,12.66,6.77,36,0,0
561000,12,21.98,22.68,19.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,12.66,6.77,5,0,0
562000,12,21.98,22.68,19.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,12.66,6.77,33,0,0
563000,12,22.16,22.69,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,12.93,6.89,20,0,0
564000,12,22.16,22.69,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,12.93,6.89,30,0,0
565000,12,22.13,22.67,19.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,12.93,6.89,2,0,0
566000,12,22.13,22.67,19.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,12.93,6.89,38,0,0
567000,12,22.29,22.68,19.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,12.93,6.89,16,0,0
568000,12,22.29,22.68,19.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74,13.23,7.02,13,0,0
569000,12,22.24,22.66,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74,13.23,7.02,15,0,0
570000,12,22.24,22.66,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74,13.23,7.02,17,0,0
571000,12,22.01,22.6,19.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74,13.23,7.02,3,0,0
572000,12,22.01,22.6,19.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74,13.23,7.02,16,0,0
573000,12,22.01,22.58,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,13.29,7.07,3,0,0
574000,12,22.01,22.58,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,13.29,7.07,30,0,0
575000,12,22.19,22.6,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,13.29,7.07,33,0,0
576000,12,22.19,22.6,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,13.29,7.07,2,0,0
577000,12,21.97,22.54,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,13.29,7.07,2,0,0
578000,12,21.97,22.54,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.14,13.67,7.23,11,0,0
579000,12,21.79,22.49,19.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.14,13.67,7.23,31,0,0
580000,12,21.79,22.49,19.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.14,13.67,7.23,12,0,0
581000,12,21.83,22.48,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.14,13.67,7.23,17,0,0
582000,12,21.83,22.48,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,13.73,7.28,12,0,0
583000,12,22.04,22.49,19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,13.73,7.28,2,0,0
584000,12,22.04,22.49,19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,13.73,7.28,2,0,0
585000,12,21.85,22.44,19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,13.73,7.28,30,0,0
586000,12,21.85,22.44,19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,13.73,7.28,5,0,0
587000,12,21.88,22.43,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53,13.52,7.25,4,0,0
588000,12,21.88,22.43,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53,13.52,7.25,7,0,0
589000,12,22.08,22.45,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53,13.52,7.25,2,0,0
590000,12,22.08,22.45,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53,13.52,7.25,2,0,0
591000,12,22.06,22.43,19.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53,13.52,7.25,2,0,0
592000,12,22.06,22.43,19.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,13.56,7.29,9,0,0
593000,12,22.05,22.42,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,13.56,7.29,4,0,0
594000,12,22.05,22.42,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,13.56,7.29,2,0,0
595000,12,22.04,22.4,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,13.56,7.29,2,0,0
596000,12,22.04,22.4,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,13.56,7.29,19,0,0
597000,12,22.03,22.39,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,13.61,7.34,5,0,0
598000,12,22.03,22.39,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,13.61,7.34,3,0,0
599000,12,21.84,22.34,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,13.61,7.34,7,0,0
600000,12,21.84,22.34,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,13.61,7.34,4,0,0
601000,12,22.05,22.36,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,13.61,7.34,3,0,0
602000,12,22.05,22.36,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51,13.7,7.41,2,0,0
603000,12,22.04,22.35,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51,13.7,7.41,7,0,0
604000,12,22.04,22.35,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51,13.7,7.41,5,0,0
605000,12,22.03,22.34,19.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51,13.7,7.41,2,0,0
606000,12,22.03,22.34,19.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51,13.7,7.41,31,0,0
607000,12,22.03,22.33,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,13.97,7.53,16,0,0
608000,12,22.03,22.33,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,13.97,7.53,16,0,0
609000,12,22.02,22.32,19.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,13.97,7.53,2,0,0
610000,12,22.02,22.32,19.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,13.97,7.53,2,0,0
611000,12,22.02,22.31,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,13.97,7.53,2,0,0
612000,12,22.02,22.31,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19,13.78,7.5,16,0,0
613000,12,22.19,22.33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19,13.78,7.5,7,0,0
614000,12,22.19,22.33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19,13.78,7.5,3,0,0
615000,12,22.16,22.32,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19,13.78,7.5,3,0,0
616000,12,22.16,22.32,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19,13.78,7.5,2,0,0
617000,12,21.95,22.28,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,13.83,7.55,30,0,0
618000,12,21.77,22.23,20.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,13.83,7.55,18,0,0
619000,12,21.77,22.23,20.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,13.83,7.55,4,0,0
620000,12,21.63,22.19,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,13.83,7.55,2,0,0
621000,12,21.63,22.19,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,13.83,7.55,27,0,0
622000,12,21.88,22.22,20.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88,13.62,7.52,2,0,0
