comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
as[347363],-1,1,2.669,2.669,2.669,2.669,0.00,0
cc[347219],-1,1,0.530,0.530,0.530,0.530,0.00,0
as[347075],-1,1,7.905,7.905,7.905,7.905,0.00,0
as[346931],-1,1,63.077,63.077,63.077,63.077,0.00,0
sh[346787],-1,1,0.279,0.279,0.279,0.279,0.00,0
cc1[349227],-1,1,129.630,129.630,129.630,129.630,0.00,0
as[346643],-1,1,44.880,44.880,44.880,44.880,0.00,0
sed[349083],-1,1,1.745,1.745,1.745,1.745,0.00,0
cc[346499],-1,1,0.883,0.883,0.883,0.883,0.00,0
pwd[348939],-1,2,1.018,0.023,0.509,0.994,95.45,0
cc1[346355],-1,1,310.833,310.833,310.833,310.833,0.00,0
cc[348795],-1,1,0.521,0.521,0.521,0.521,0.00,0
cc1[346211],-1,1,63.712,63.712,63.712,63.712,0.00,0
sed[348651],-1,1,1.698,1.698,1.698,1.698,0.00,0
cc[346067],-1,1,0.601,0.601,0.601,0.601,0.00,0
Xwayland:cs0[26659/26658],26658,78,8.157,0.049,0.104,0.232,4.01,0
make[345923],-1,1,2.893,2.893,2.893,2.893,0.00,0
cc[348507],-1,1,0.517,0.517,0.517,0.517,0.00,0
sh[348363],-1,1,0.406,0.406,0.406,0.406,0.00,0
codium[314771/314731],314731,5,0.626,0.113,0.125,0.139,4.27,0
ln[348219],-1,1,1.054,1.054,1.054,1.054,0.00,0
sh[348075],-1,1,0.374,0.374,0.374,0.374,0.00,0
ln[347931],-1,1,0.982,0.982,0.982,0.982,0.00,0
collect2[347787],-1,1,0.351,0.351,0.351,0.351,0.00,0
chmod[347643],-1,1,1.380,1.380,1.380,1.380,0.00,0
cc1[347499],-1,1,130.365,130.365,130.365,130.365,0.00,0
cc1[347355],-1,1,10.119,10.119,10.119,10.119,0.00,0
cc1[347211],-1,1,169.760,169.760,169.760,169.760,0.00,0
cc[347067],-1,1,0.787,0.787,0.787,0.787,0.00,0
cc[346923],-1,1,0.700,0.700,0.700,0.700,0.00,0
cat[346779],-1,1,0.929,0.929,0.929,0.929,0.00,0
as[349219],-1,1,17.149,17.149,17.149,17.149,0.00,0
as[346635],-1,1,14.955,14.955,14.955,14.955,0.00,0
sh[349075],-1,1,0.337,0.337,0.337,0.337,0.00,0
as[346491],-1,1,15.151,15.151,15.151,15.151,0.00,0
git[348931],-1,1,12.192,12.192,12.192,12.192,0.00,0
as[346347],-1,1,40.618,40.618,40.618,40.618,0.00,0
cc[348787],-1,1,0.594,0.594,0.594,0.594,0.00,0
as[346203],-1,1,5.439,5.439,5.439,5.439,0.00,0
sed[348643],-1,1,2.176,2.176,2.176,2.176,0.00,0
mkdir[346059],-1,1,0.982,0.982,0.982,0.982,0.00,0
date[348499],-1,1,0.973,0.973,0.973,0.973,0.00,0
sh[348355],-1,1,0.420,0.420,0.420,0.420,0.00,0
rm[348211],-1,1,0.900,0.900,0.900,0.900,0.00,0
ln[348067],-1,2,1.300,0.015,0.650,1.284,97.66,0
rm[347923],-1,1,1.018,1.018,1.018,1.018,0.00,0
cc[347779],-1,1,0.359,0.359,0.359,0.359,0.00,0
basename[347635],-1,1,1.258,1.258,1.258,1.258,0.00,0
as[347491],-1,1,4.820,4.820,4.820,4.820,0.00,0
as[347347],-1,1,0.838,0.838,0.838,0.838,0.00,0
as[347203],-1,1,7.480,7.480,7.480,7.480,0.00,0
cat[347059],-1,1,1.786,1.786,1.786,1.786,0.00,0
cc1[346915],-1,1,135.503,135.503,135.503,135.503,0.00,0
sh[346771],-1,1,0.261,0.261,0.261,0.261,0.00,0
cc[349211],-1,1,0.725,0.725,0.725,0.725,0.00,0
cc[346627],-1,1,0.669,0.669,0.669,0.669,0.00,0
sed[349067],-1,1,2.402,2.402,2.402,2.402,0.00,0
cc1[346483],-1,1,240.004,240.004,240.004,240.004,0.00,0
cc[348923],-1,1,0.571,0.571,0.571,0.571,0.00,0
as[346339],-1,1,5.020,5.020,5.020,5.020,0.00,0
cc1[348779],-1,1,125.993,125.993,125.993,125.993,0.00,0
cc[346195],-1,1,0.566,0.566,0.566,0.566,0.00,0
sh[348635],-1,1,0.405,0.405,0.405,0.405,0.00,0
mkdir[346051],-1,1,1.233,1.233,1.233,1.233,0.00,0
dirname[348491],-1,1,0.932,0.932,0.932,0.932,0.00,0
(udev-worker)[345907],-1,1,1.015,1.015,1.015,1.015,0.00,0
sh[348347],-1,1,0.286,0.286,0.286,0.286,0.00,0
sh[348203],-1,1,0.358,0.358,0.358,0.358,0.00,0
sh[348059],-1,1,0.390,0.390,0.390,0.390,0.00,0
kworker/u53:0-t[345331],2,8,0.199,0.011,0.024,0.048,17.71,0
cc[347771],-1,1,0.344,0.344,0.344,0.344,0.00,0
sed[347627],-1,1,2.810,2.810,2.810,2.810,0.00,0
as[347483],-1,1,7.314,7.314,7.314,7.314,0.00,0
as[347339],-1,1,5.997,5.997,5.997,5.997,0.00,0
as[347195],-1,1,9.509,9.509,9.509,9.509,0.00,0
cat[347051],-1,1,1.948,1.948,1.948,1.948,0.00,0
as[346907],-1,1,6.239,6.239,6.239,6.239,0.00,0
pwd[346763],-1,1,0.905,0.905,0.905,0.905,0.00,0
cc1[349203],-1,1,232.987,232.987,232.987,232.987,0.00,0
cc1[346619],-1,1,234.564,234.564,234.564,234.564,0.00,0
sh[349059],-1,1,0.299,0.299,0.299,0.299,0.00,0
cc1[346475],-1,1,291.872,291.872,291.872,291.872,0.00,0
cc1[348915],-1,1,80.982,80.982,80.982,80.982,0.00,0
cc1[346331],-1,1,190.951,190.951,190.951,190.951,0.00,0
as[348771],-1,1,2.722,2.722,2.722,2.722,0.00,0
cc[346187],-1,1,0.823,0.823,0.823,0.823,0.00,0
sed[348627],-1,1,1.936,1.936,1.936,1.936,0.00,0
sh[346043],-1,1,0.261,0.261,0.261,0.261,0.00,0
dirname[348483],-1,1,0.901,0.901,0.901,0.901,0.00,0
msgfmt[348339],-1,2,6.106,0.171,3.053,5.935,94.38,0
sh[348195],-1,1,0.360,0.360,0.360,0.360,0.00,0
codium[314603],314555,11,4.639,0.095,0.421,0.520,7.98,0
ln[348051],-1,1,1.062,1.062,1.062,1.062,0.00,0
sh[347907],-1,1,0.318,0.318,0.318,0.318,0.00,0
tr[347619],-1,1,0.543,0.543,0.543,0.543,0.00,0
cc1[347475],-1,1,231.027,231.027,231.027,231.027,0.00,0
sh[347331],-1,1,0.507,0.507,0.507,0.507,0.00,0
cc[347187],-1,1,0.742,0.742,0.742,0.742,0.00,0
kworker/u53:10-[341875],2,2,0.043,0.018,0.021,0.025,14.92,0
which[347043],-1,1,6.868,6.868,6.868,6.868,0.00,0
cat[346899],-1,1,1.052,1.052,1.052,1.052,0.00,0
as[346755],-1,1,6.564,6.564,6.564,6.564,0.00,0
cc1[349195],-1,1,227.245,227.245,227.245,227.245,0.00,0
cc1[346611],-1,1,201.261,201.261,201.261,201.261,0.00,0
tr[349051],-1,1,1.167,1.167,1.167,1.167,0.00,0
as[346467],-1,1,30.451,30.451,30.451,30.451,0.00,0
as[348907],-1,1,3.497,3.497,3.497,3.497,0.00,0
cpuUsage.sh[346323],-1,1,0.513,0.513,0.513,0.513,0.00,0
cc[348763],-1,1,0.472,0.472,0.472,0.472,0.00,0
as[346179],-1,1,14.261,14.261,14.261,14.261,0.00,0
sh[348619],-1,1,0.322,0.322,0.322,0.322,0.00,0
sh[346035],-1,1,0.241,0.241,0.241,0.241,0.00,0
libuv-worker[315027/314998],314998,18,0.434,0.005,0.024,0.072,16.32,0
dirname[348475],-1,1,0.937,0.937,0.937,0.937,0.00,0
sh[348331],-1,1,0.363,0.363,0.363,0.363,0.00,0
btrfs-transacti[499],2,126,189.008,0.046,1.500,30.512,22.15,0
rm[348187],-1,1,0.903,0.903,0.903,0.903,0.00,0
kworker/1:1H-kb[355],2,98,2.496,0.006,0.025,0.112,8.40,0
ln[348043],-1,1,1.233,1.233,1.233,1.233,0.00,0
rm[347899],-1,1,0.996,0.996,0.996,0.996,0.00,0
