comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[364344],-1,1,0.578,0.578,0.578,0.578,0.00,0
cc[363912],-1,1,0.740,0.740,0.740,0.740,0.00,0
cc[366352],-1,1,0.824,0.824,0.824,0.824,0.00,0
cc[366208],-1,1,0.580,0.580,0.580,0.580,0.00,0
cc[366064],-1,1,0.578,0.578,0.578,0.578,0.00,0
cc[365865],-1,1,0.593,0.593,0.593,0.593,0.00,0
cc[365721],-1,1,0.297,0.297,0.297,0.297,0.00,0
cc[364713],-1,1,0.675,0.675,0.675,0.675,0.00,0
cc[364425],-1,1,0.646,0.646,0.646,0.646,0.00,0
cc[366433],-1,1,0.468,0.468,0.468,0.468,0.00,0
cc[363561],-1,1,0.724,0.724,0.724,0.724,0.00,0
ln[365137],-1,1,1.111,1.111,1.111,1.111,0.00,0
cc[364561],-1,1,0.770,0.770,0.770,0.770,0.00,0
cc[364273],-1,1,0.581,0.581,0.581,0.581,0.00,0
cc[363985],-1,1,0.557,0.557,0.557,0.557,0.00,0
cc[363841],-1,1,0.824,0.824,0.824,0.824,0.00,0
cc[363697],-1,1,0.775,0.775,0.775,0.775,0.00,0
ld[364985],-1,1,88.270,88.270,88.270,88.270,0.00,0
cc[364553],-1,1,0.605,0.605,0.605,0.605,0.00,0
cc[364689],-1,1,0.727,0.727,0.727,0.727,0.00,0
cc[364257],-1,1,0.671,0.671,0.671,0.671,0.00,0
cc[366409],-1,1,0.624,0.624,0.624,0.624,0.00,0
cc[365977],-1,1,0.609,0.609,0.609,0.609,0.00,0
cc[365689],-1,1,0.665,0.665,0.665,0.665,0.00,0
ln[365257],-1,1,1.042,1.042,1.042,1.042,0.00,0
ld[364969],-1,1,120.598,120.598,120.598,120.598,0.00,0
cc[364681],-1,1,0.637,0.637,0.637,0.637,0.00,0
cc[364537],-1,1,0.686,0.686,0.686,0.686,0.00,0
cc[364105],-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[363961],-1,1,0.688,0.688,0.688,0.688,0.00,0
cc[363817],-1,1,0.448,0.448,0.448,0.448,0.00,0
cc[363673],-1,1,0.770,0.770,0.770,0.770,0.00,0
cc[365969],-1,1,0.510,0.510,0.510,0.510,0.00,0
cc[363385],-1,1,0.763,0.763,0.763,0.763,0.00,0
cc[364961],-1,1,0.497,0.497,0.497,0.497,0.00,0
cc[363377],-1,1,0.651,0.651,0.651,0.651,0.00,0
cc[363945],-1,1,1.935,1.935,1.935,1.935,0.00,0
cc[366385],-1,1,0.530,0.530,0.530,0.530,0.00,0
cc[363657],-1,1,0.497,0.497,0.497,0.497,0.00,0
ln[365377],-1,1,1.108,1.108,1.108,1.108,0.00,0
ln[365233],-1,1,1.083,1.083,1.083,1.083,0.00,0
ln[365089],-1,1,1.016,1.016,1.016,1.016,0.00,0
ld[364945],-1,1,49.199,49.199,49.199,49.199,0.00,0
cc[364513],-1,1,0.742,0.742,0.742,0.742,0.00,0
cc[364081],-1,1,0.575,0.575,0.575,0.575,0.00,0
cc[363937],-1,1,1.081,1.081,1.081,1.081,0.00,0
cc[363793],-1,1,0.732,0.732,0.732,0.732,0.00,0
cc[363649],-1,1,0.888,0.888,0.888,0.888,0.00,0
cc[364505],-1,1,0.546,0.546,0.546,0.546,0.00,0
cc[366081],-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[363353],-1,1,0.513,0.513,0.513,0.513,0.00,0
ln[365209],-1,1,1.120,1.120,1.120,1.120,0.00,0
ln[365065],-1,1,0.964,0.964,0.964,0.964,0.00,0
cc[364777],-1,1,1.374,1.374,1.374,1.374,0.00,0
cc[364057],-1,1,0.988,0.988,0.988,0.988,0.00,0
cc[366353],-1,1,0.573,0.573,0.573,0.573,0.00,0
cc[363769],-1,1,0.656,0.656,0.656,0.656,0.00,0
cc[363625],-1,1,0.633,0.633,0.633,0.633,0.00,0
cc[366065],-1,1,0.771,0.771,0.771,0.771,0.00,0
cc[364625],-1,1,0.846,0.846,0.846,0.846,0.00,0
cc[364193],-1,1,0.505,0.505,0.505,0.505,0.00,0
cc[363761],-1,1,0.811,0.811,0.811,0.811,0.00,0
cc[366057],-1,1,0.511,0.511,0.511,0.511,0.00,0
cc[363329],-1,1,0.676,0.676,0.676,0.676,0.00,0
cc[364329],-1,1,0.492,0.492,0.492,0.492,0.00,0
cc[364185],-1,1,0.826,0.826,0.826,0.826,0.00,0
cc[363321],-1,1,0.655,0.655,0.655,0.655,0.00,0
ln[365041],-1,1,1.012,1.012,1.012,1.012,0.00,0
cc[364753],-1,1,0.923,0.923,0.923,0.923,0.00,0
cc[364465],-1,1,0.729,0.729,0.729,0.729,0.00,0
cc[364321],-1,1,0.841,0.841,0.841,0.841,0.00,0
cc[364177],-1,1,0.474,0.474,0.474,0.474,0.00,0
cc[364033],-1,1,0.500,0.500,0.500,0.500,0.00,0
cc[363745],-1,1,0.803,0.803,0.803,0.803,0.00,0
cc[363601],-1,1,0.555,0.555,0.555,0.555,0.00,0
ln[365033],-1,1,1.145,1.145,1.145,1.145,0.00,0
cc[364025],-1,1,0.495,0.495,0.495,0.495,0.00,0
cc[363881],-1,1,0.773,0.773,0.773,0.773,0.00,0
cc[363737],-1,1,0.880,0.880,0.880,0.880,0.00,0
cc[363449],-1,1,0.561,0.561,0.561,0.561,0.00,0
cc[363305],-1,1,0.662,0.662,0.662,0.662,0.00,0
cc[364305],-1,1,0.598,0.598,0.598,0.598,0.00,0
ld[365737],-1,1,54.105,54.105,54.105,54.105,0.00,0
ln[365161],-1,1,1.167,1.167,1.167,1.167,0.00,0
ln[365017],-1,1,0.984,0.984,0.984,0.984,0.00,0
cc[364585],-1,1,0.920,0.920,0.920,0.920,0.00,0
cc[364153],-1,1,0.616,0.616,0.616,0.616,0.00,0
cc[364009],-1,1,0.754,0.754,0.754,0.754,0.00,0
cc[363433],-1,1,0.648,0.648,0.648,0.648,0.00,0
ld[365729],-1,1,62.418,62.418,62.418,62.418,0.00,0
cc[364433],-1,1,0.895,0.895,0.895,0.895,0.00,0
cc[365954],-1,1,0.581,0.581,0.581,0.581,0.00,0
ln[365378],-1,1,1.354,1.354,1.354,1.354,0.00,0
ln[365234],-1,1,1.045,1.045,1.045,1.045,0.00,0
cc[366378],-1,1,0.783,0.783,0.783,0.783,0.00,0
cc[366090],-1,1,0.516,0.516,0.516,0.516,0.00,0
cc[363506],-1,1,0.704,0.704,0.704,0.704,0.00,0
cc[363362],-1,1,0.776,0.776,0.776,0.776,0.00,0
ln[365226],-1,1,0.569,0.569,0.569,0.569,0.00,0
cc[366370],-1,1,0.608,0.608,0.608,0.608,0.00,0
cc[365938],-1,1,0.577,0.577,0.577,0.577,0.00,0
cc[363210],-1,1,0.872,0.872,0.872,0.872,0.00,0
cc[364642],-1,1,0.702,0.702,0.702,0.702,0.00,0
cc[364498],-1,1,0.559,0.559,0.559,0.559,0.00,0
cc[364354],-1,1,0.498,0.498,0.498,0.498,0.00,0
cc[363922],-1,1,0.631,0.631,0.631,0.631,0.00,0
cc[366362],-1,1,0.660,0.660,0.660,0.660,0.00,0
cc[363634],-1,1,0.691,0.691,0.691,0.691,0.00,0
ln[365354],-1,1,0.903,0.903,0.903,0.903,0.00,0
ln[365210],-1,1,1.164,1.164,1.164,1.164,0.00,0
