comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[362632,-1,1,0.644,0.644,0.644,0.644,0.00,0
cc[359904,-1,1,1.071,1.071,1.071,1.071,0.00,0
cc[361336,-1,1,0.832,0.832,0.832,0.832,0.00,0
cc[361192,-1,1,0.622,0.622,0.622,0.622,0.00,0
cc[361048,-1,1,0.652,0.652,0.652,0.652,0.00,0
cc[360472,-1,1,0.968,0.968,0.968,0.968,0.00,0
cc[360697,-1,1,1.019,1.019,1.019,1.019,0.00,0
cc[362993,-1,1,0.618,0.618,0.618,0.618,0.00,0
cc[362705,-1,1,0.733,0.733,0.733,0.733,0.00,0
cc[362273,-1,1,0.637,0.637,0.637,0.637,0.00,0
ln[361697,-1,1,1.065,1.065,1.065,1.065,0.00,0
ld[361553,-1,1,178.071,178.071,178.071,178.071,0.00,0
cc[360833,-1,1,0.768,0.768,0.768,0.768,0.00,0
cc[362985,-1,1,0.503,0.503,0.503,0.503,0.00,0
cc[362553,-1,1,0.522,0.522,0.522,0.522,0.00,0
cc[359969,-1,1,0.877,0.877,0.877,0.877,0.00,0
cc[361257,-1,1,0.682,0.682,0.682,0.682,0.00,0
cc[360969,-1,1,0.600,0.600,0.600,0.600,0.00,0
cc[360825,-1,1,0.550,0.550,0.550,0.550,0.00,0
cc[362977,-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[360393,-1,1,0.547,0.547,0.547,0.547,0.00,0
ln[361969,-1,1,1.122,1.122,1.122,1.122,0.00,0
ln[361681,-1,1,0.921,0.921,0.921,0.921,0.00,0
cc[361105,-1,1,0.635,0.635,0.635,0.635,0.00,0
cc[360817,-1,1,0.787,0.787,0.787,0.787,0.00,0
cc[362969,-1,1,0.551,0.551,0.551,0.551,0.00,0
cc[362537,-1,1,0.614,0.614,0.614,0.614,0.00,0
ln[361673,-1,1,1.153,1.153,1.153,1.153,0.00,0
cc[360665,-1,1,0.691,0.691,0.691,0.691,0.00,0
cc[360233,-1,1,0.571,0.571,0.571,0.571,0.00,0
ln[361809,-1,1,1.196,1.196,1.196,1.196,0.00,0
ln[361665,-1,1,1.209,1.209,1.209,1.209,0.00,0
cc[361377,-1,1,0.603,0.603,0.603,0.603,0.00,0
cc[360657,-1,1,0.826,0.826,0.826,0.826,0.00,0
cc[360513,-1,1,1.076,1.076,1.076,1.076,0.00,0
cc[362665,-1,1,0.561,0.561,0.561,0.561,0.00,0
ln[361801,-1,1,1.126,1.126,1.126,1.126,0.00,0
ln[361657,-1,1,0.914,0.914,0.914,0.914,0.00,0
cc[361369,-1,1,0.743,0.743,0.743,0.743,0.00,0
cc[361081,-1,1,0.887,0.887,0.887,0.887,0.00,0
ld[362801,-1,1,7.033,7.033,7.033,7.033,0.00,0
cc[360217,-1,1,0.531,0.531,0.531,0.531,0.00,0
cc[362657,-1,1,0.480,0.480,0.480,0.480,0.00,0
cc[359929,-1,1,0.552,0.552,0.552,0.552,0.00,0
ln[361649,-1,1,0.719,0.719,0.719,0.719,0.00,0
cc[362937,-1,1,0.527,0.527,0.527,0.527,0.00,0
cc[360209,-1,1,0.654,0.654,0.654,0.654,0.00,0
cc[360065,-1,1,0.599,0.599,0.599,0.599,0.00,0
cc[359921,-1,1,0.533,0.533,0.533,0.533,0.00,0
ln[361929,-1,1,1.068,1.068,1.068,1.068,0.00,0
ln[361785,-1,1,1.061,1.061,1.061,1.061,0.00,0
cc[361353,-1,1,0.841,0.841,0.841,0.841,0.00,0
cc[360921,-1,1,0.781,0.781,0.781,0.781,0.00,0
ln[361921,-1,1,1.009,1.009,1.009,1.009,0.00,0
ln[361777,-1,1,1.128,1.128,1.128,1.128,0.00,0
cc[360625,-1,1,0.869,0.869,0.869,0.869,0.00,0
cc[362489,-1,1,0.659,0.659,0.659,0.659,0.00,0
ln[361625,-1,1,0.943,0.943,0.943,0.943,0.00,0
cc[360473,-1,1,0.566,0.566,0.566,0.566,0.00,0
cc[360041,-1,1,0.677,0.677,0.677,0.677,0.00,0
cc[362481,-1,1,0.808,0.808,0.808,0.808,0.00,0
cc[359897,-1,1,0.638,0.638,0.638,0.638,0.00,0
cc[361185,-1,1,1.155,1.155,1.155,1.155,0.00,0
cc[360897,-1,1,0.738,0.738,0.738,0.738,0.00,0
cc[360753,-1,1,0.592,0.592,0.592,0.592,0.00,0
cc[360609,-1,1,0.860,0.860,0.860,0.860,0.00,0
cc[360465,-1,1,0.682,0.682,0.682,0.682,0.00,0
cc[360321,-1,1,0.618,0.618,0.618,0.618,0.00,0
cc[362617,-1,1,0.608,0.608,0.608,0.608,0.00,0
ln[361753,-1,1,1.267,1.267,1.267,1.267,0.00,0
cc[361033,-1,1,0.748,0.748,0.748,0.748,0.00,0
cc[360889,-1,1,0.878,0.878,0.878,0.878,0.00,0
cc[360313,-1,1,0.910,0.910,0.910,0.910,0.00,0
cc[362609,-1,1,0.678,0.678,0.678,0.678,0.00,0
ln[361889,-1,1,0.977,0.977,0.977,0.977,0.00,0
cc[363033,-1,1,0.513,0.513,0.513,0.513,0.00,0
cc[360017,-1,1,0.766,0.766,0.766,0.766,0.00,0
cc[362313,-1,1,0.367,0.367,0.367,0.367,0.00,0
ln[361737,-1,1,1.013,1.013,1.013,1.013,0.00,0
cc[361017,-1,1,0.761,0.761,0.761,0.761,0.00,0
cc[360729,-1,1,0.409,0.409,0.409,0.409,0.00,0
cc[360585,-1,1,0.661,0.661,0.661,0.661,0.00,0
cc[360297,-1,1,1.075,1.075,1.075,1.075,0.00,0
cc[362593,-1,1,0.597,0.597,0.597,0.597,0.00,0
cc[360009,-1,1,1.279,1.279,1.279,1.279,0.00,0
cc[362449,-1,1,0.617,0.617,0.617,0.617,0.00,0
ln[362017,-1,1,0.900,0.900,0.900,0.900,0.00,0
cc[363009,-1,1,0.845,0.845,0.845,0.845,0.00,0
cc[360281,-1,1,0.541,0.541,0.541,0.541,0.00,0
cc[359993,-1,1,0.735,0.735,0.735,0.735,0.00,0
cc[359849,-1,1,0.683,0.683,0.683,0.683,0.00,0
cc[362289,-1,1,0.650,0.650,0.650,0.650,0.00,0
ln[361857,-1,1,1.062,1.062,1.062,1.062,0.00,0
cc[360561,-1,1,0.551,0.551,0.551,0.551,0.00,0
cc[360417,-1,1,0.673,0.673,0.673,0.673,0.00,0
ln[361993,-1,1,1.082,1.082,1.082,1.082,0.00,0
ln[361705,-1,1,1.126,1.126,1.126,1.126,0.00,0
ld[361561,-1,1,268.612,268.612,268.612,268.612,0.00,0
cc[360985,-1,1,0.849,0.849,0.849,0.849,0.00,0
cc[360642,-1,1,0.754,0.754,0.754,0.754,0.00,0
cc[360498,-1,1,0.807,0.807,0.807,0.807,0.00,0
cc[362938,-1,1,0.714,0.714,0.714,0.714,0.00,0
cc[360354,-1,1,0.641,0.641,0.641,0.641,0.00,0
cc[362650,-1,1,0.548,0.548,0.548,0.548,0.00,0
cc[361066,-1,1,0.663,0.663,0.663,0.663,0.00,0
cc[360778,-1,1,0.716,0.716,0.716,0.716,0.00,0
cc[360634,-1,1,1.022,1.022,1.022,1.022,0.00,0
cc[362642,-1,1,0.540,0.540,0.540,0.540,0.00,0
cc[362498,-1,1,0.547,0.547,0.547,0.547,0.00,0
ln[361634,-1,1,0.844,0.844,0.844,0.844,0.00,0
cc[361202,-1,1,0.712,0.712,0.712,0.712,0.00,0
cc[361058,-1,1,0.566,0.566,0.566,0.566,0.00,0
